Dataset                      Metric                    metric valor     t      l
../datasets_2/china.arff     MAE                      418.393         100  0.006
../datasets_2/china.arff     Median Absolute Error    107.004         100  0.006
../datasets_2/china.arff     RMSE                    1035.58          100  0.006
../datasets_2/china.arff     R2 Score                   0.97874       100  0.006
../datasets_2/china.arff     MAE                      408.147         200  0.002
../datasets_2/china.arff     Median Absolute Error     97.4336        200  0.002
../datasets_2/china.arff     RMSE                    1083.33          200  0.002
../datasets_2/china.arff     R2 Score                   0.976734      200  0.002
../datasets_2/china.arff     MAE                      392.511         200  0.003
../datasets_2/china.arff     Median Absolute Error    103.56          200  0.003
../datasets_2/china.arff     RMSE                    1032.81          200  0.003
../datasets_2/china.arff     R2 Score                   0.978854      200  0.003
../datasets_2/china.arff     MAE                      382.65          200  0.004
../datasets_2/china.arff     Median Absolute Error    109.436         200  0.004
../datasets_2/china.arff     RMSE                     916.849         200  0.004
../datasets_2/china.arff     R2 Score                   0.983335      200  0.004
../datasets_2/china.arff     MAE                      401.498         200  0.005
../datasets_2/china.arff     Median Absolute Error     98.4176        200  0.005
../datasets_2/china.arff     RMSE                    1094.17          200  0.005
../datasets_2/china.arff     R2 Score                   0.976266      200  0.005
../datasets_2/china.arff     MAE                      402.55          200  0.006
../datasets_2/china.arff     Median Absolute Error     96.321         200  0.006
../datasets_2/china.arff     RMSE                    1049.89          200  0.006
../datasets_2/china.arff     R2 Score                   0.978148      200  0.006
../datasets_2/china.arff     MAE                      448.242         300  0.002
../datasets_2/china.arff     Median Absolute Error    128.163         300  0.002
../datasets_2/china.arff     RMSE                    1112.41          300  0.002
../datasets_2/china.arff     R2 Score                   0.975468      300  0.002
../datasets_2/china.arff     MAE                      421.691         300  0.003
../datasets_2/china.arff     Median Absolute Error     98.8212        300  0.003
../datasets_2/china.arff     RMSE                    1122.14          300  0.003
../datasets_2/china.arff     R2 Score                   0.975037      300  0.003
../datasets_2/china.arff     MAE                      325.625         300  0.004
../datasets_2/china.arff     Median Absolute Error     71.3808        300  0.004
../datasets_2/china.arff     RMSE                     769.268         300  0.004
../datasets_2/china.arff     R2 Score                   0.988269      300  0.004
../datasets_2/china.arff     MAE                      400.549         300  0.005
../datasets_2/china.arff     Median Absolute Error     92.5468        300  0.005
../datasets_2/china.arff     RMSE                    1025.98          300  0.005
../datasets_2/china.arff     R2 Score                   0.979132      300  0.005
../datasets_2/china.arff     MAE                      452.741         300  0.006
../datasets_2/china.arff     Median Absolute Error     83.1063        300  0.006
../datasets_2/china.arff     RMSE                    1139.31          300  0.006
../datasets_2/china.arff     R2 Score                   0.974268      300  0.006
../datasets_2/china.arff     MAE                      368.331         400  0.002
../datasets_2/china.arff     Median Absolute Error    133.419         400  0.002
../datasets_2/china.arff     RMSE                     743.154         400  0.002
../datasets_2/china.arff     R2 Score                   0.989051      400  0.002
../datasets_2/china.arff     MAE                      494.79          400  0.003
../datasets_2/china.arff     Median Absolute Error     98.2952        400  0.003
../datasets_2/china.arff     RMSE                    1165.32          400  0.003
../datasets_2/china.arff     R2 Score                   0.973079      400  0.003
../datasets_2/china.arff     MAE                      464.607         400  0.004
../datasets_2/china.arff     Median Absolute Error     86.7154        400  0.004
../datasets_2/china.arff     RMSE                    1151.67          400  0.004
../datasets_2/china.arff     R2 Score                   0.973706      400  0.004
../datasets_2/china.arff     MAE                      493.058         400  0.005
../datasets_2/china.arff     Median Absolute Error    104.498         400  0.005
../datasets_2/china.arff     RMSE                    1189.05          400  0.005
../datasets_2/china.arff     R2 Score                   0.971972      400  0.005
../datasets_2/china.arff     MAE                      391.065         400  0.006
../datasets_2/china.arff     Median Absolute Error    124.615         400  0.006
../datasets_2/china.arff     RMSE                     925.354         400  0.006
../datasets_2/china.arff     R2 Score                   0.983025      400  0.006
../datasets_2/china.arff     MAE                      438.382         500  0.002
../datasets_2/china.arff     Median Absolute Error     77.0302        500  0.002
../datasets_2/china.arff     RMSE                    1189.85          500  0.002
../datasets_2/china.arff     R2 Score                   0.971934      500  0.002
../datasets_2/china.arff     MAE                      404.912         500  0.003
../datasets_2/china.arff     Median Absolute Error     87.6561        500  0.003
../datasets_2/china.arff     RMSE                    1143.76          500  0.003
../datasets_2/china.arff     R2 Score                   0.974066      500  0.003
../datasets_2/china.arff     MAE                      492.229         500  0.004
../datasets_2/china.arff     Median Absolute Error    105.915         500  0.004
../datasets_2/china.arff     RMSE                    1200.37          500  0.004
../datasets_2/china.arff     R2 Score                   0.971435      500  0.004
../datasets_2/china.arff     MAE                      318.713         500  0.005
../datasets_2/china.arff     Median Absolute Error    114.472         500  0.005
../datasets_2/china.arff     RMSE                     680.795         500  0.005
../datasets_2/china.arff     R2 Score                   0.990812      500  0.005
../datasets_2/china.arff     MAE                      416.922         500  0.006
../datasets_2/china.arff     Median Absolute Error    123.778         500  0.006
../datasets_2/china.arff     RMSE                    1149.98          500  0.006
../datasets_2/china.arff     R2 Score                   0.973783      500  0.006
../datasets_2/china.arff     MAE                      388.411         600  0.002
../datasets_2/china.arff     Median Absolute Error     84.0119        600  0.002
../datasets_2/china.arff     RMSE                    1088.71          600  0.002
../datasets_2/china.arff     R2 Score                   0.976502      600  0.002
../datasets_2/china.arff     MAE                      332.67          600  0.003
../datasets_2/china.arff     Median Absolute Error     88.3838        600  0.003
../datasets_2/china.arff     RMSE                     793.562         600  0.003
../datasets_2/china.arff     R2 Score                   0.987516      600  0.003
../datasets_2/china.arff     MAE                      452.626         600  0.004
../datasets_2/china.arff     Median Absolute Error    129.688         600  0.004
../datasets_2/china.arff     RMSE                    1106.72          600  0.004
../datasets_2/china.arff     R2 Score                   0.975719      600  0.004
../datasets_2/china.arff     MAE                      544.018         600  0.005
../datasets_2/china.arff     Median Absolute Error    149.587         600  0.005
../datasets_2/china.arff     RMSE                    1297.85          600  0.005
../datasets_2/china.arff     R2 Score                   0.966608      600  0.005
../datasets_2/china.arff     MAE                      389.242         600  0.006
../datasets_2/china.arff     Median Absolute Error    116.721         600  0.006
../datasets_2/china.arff     RMSE                     819.353         600  0.006
../datasets_2/china.arff     R2 Score                   0.986691      600  0.006
../datasets_2/china.arff     MAE                      384.27          700  0.002
../datasets_2/china.arff     Median Absolute Error    134.542         700  0.002
../datasets_2/china.arff     RMSE                     764.517         700  0.002
../datasets_2/china.arff     R2 Score                   0.988413      700  0.002
../datasets_2/china.arff     MAE                      327.665         700  0.003
../datasets_2/china.arff     Median Absolute Error    108.933         700  0.003
../datasets_2/china.arff     RMSE                     699.617         700  0.003
../datasets_2/china.arff     R2 Score                   0.990297      700  0.003
../datasets_2/china.arff     MAE                      421.901         700  0.004
../datasets_2/china.arff     Median Absolute Error     92.8338        700  0.004
../datasets_2/china.arff     RMSE                    1099.24          700  0.004
../datasets_2/china.arff     R2 Score                   0.976046      700  0.004
../datasets_2/china.arff     MAE                      319.446         700  0.005
../datasets_2/china.arff     Median Absolute Error     75.8913        700  0.005
../datasets_2/china.arff     RMSE                     735.12          700  0.005
../datasets_2/china.arff     R2 Score                   0.989287      700  0.005
../datasets_2/china.arff     MAE                      484.856         700  0.006
../datasets_2/china.arff     Median Absolute Error    134.26          700  0.006
../datasets_2/china.arff     RMSE                    1145.34          700  0.006
../datasets_2/china.arff     R2 Score                   0.973994      700  0.006
../datasets_2/china.arff     MAE                      376.274         800  0.002
../datasets_2/china.arff     Median Absolute Error    142.818         800  0.002
../datasets_2/china.arff     RMSE                     763.271         800  0.002
../datasets_2/china.arff     R2 Score                   0.988451      800  0.002
../datasets_2/china.arff     MAE                      431.426         800  0.003
../datasets_2/china.arff     Median Absolute Error    157.486         800  0.003
../datasets_2/china.arff     RMSE                     868.799         800  0.003
