size_D,duration_D,app,har,dba,nlan,t01,t02,t03,t04,t05,t07,t09,t10,t11,t12,t13,t14,t15,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_7,Generated_Var_9,Generated_Var_10,Generated_Var_12,Generated_Var_13,Generated_Var_14,Generated_Var_17,Generated_Var_18,effort_D
0.2528061,0.17471926,0.16629844337015567,0.1342556,0.20224774,0.29701626,0.09485528,0.21167898,0.28667438,0.20050615,0.08685985,0.1395172983710379,0.18997711,0.16255671,0.14309742858584573,0.12783242721675725,0.1446532,0.15819472949168378,0.09713414,0.15190652,0.39152715,0.13946149,0.14349085,0.23985737439144247,0.16213095378690462,0.1844329,0.2127732,0.14944811,0.14877008,0.24120824,0.18676585,0.25566536
0.5760006,0.4858322,0.41114421888557806,0.40723503,0.31205475,0.6197466,0.32512242,0.3572924,0.5876426,0.32902896,0.38251606,0.4428275465696528,0.45529613,0.43780825,0.4558730273523816,0.3350142164985783,0.36030346,0.2896659573799575,0.38825747,0.33811298,0.6487966,0.440013,0.4608946,0.54095383245723,0.4555647544435245,0.49821752,0.49043572,0.4341753,0.4309861,0.55772644,0.4861775,0.49489415
0.37368673,0.30957374,0.28938057106194287,0.020336598,0.16275924,0.103914194,0.50903547,0.47480053,0.5235775,0.21709365,0.11435723,0.575739234544354,0.34347323,0.26652315,0.015808031948481918,0.2671646532835346,0.38500988,0.4704711682282701,0.2565867,0.15369841,0.13672127,0.071894154,0.11778944,0.07537453452247207,0.09787487021251297,0.06366387,0.053631786,0.07452421,0.077914536,0.16980849,0.016315237,0.43528557
0.054584853,0.030536488,0.07588712241128776,0.20391487,0.36311787,0.1816626,0.08844966,0.18458492,0.11706697,0.2198515,0.15217295,0.04524220771453247,0.065097824,0.0697882,0.09772031586321896,0.21843672815632717,0.30107772,0.3068100984086059,0.12680343,0.2873011,0.32247153,0.07881269,0.02866567,0.07827702469662148,0.10999018300098169,0.07032411,0.13995075,0.047638223,0.066357404,0.082344875,0.1706847,0.065668955
0.41369373,0.35320076,0.33490713650928633,0.049189016,0.18759018,0.12698707,0.57998186,0.523528,0.5710314,0.2826054,0.14686504,0.6454754887285293,0.37908652,0.31401196,0.034202876052172565,0.30873232912676707,0.412192,0.5107645306458718,0.29611835,0.1679649,0.13258633,0.10149744,0.15040076,0.10243650614619038,0.1501646349835365,0.085015684,0.07481441,0.108996466,0.09767407,0.20296013,0.021393567,0.47319448
0.42727685,0.35281497,0.27539960246003975,0.31677312,0.20508426,0.51884353,0.20277578,0.18963152,0.4414528,0.22269756,0.2793897,0.3025528381531703,0.31987286,0.3086235,0.3794806227688374,0.23693842630615736,0.20246625,0.1642805398568324,0.2691364,0.2371153,0.56652135,0.3416651,0.32498026,0.40828392449703543,0.3514061248593875,0.3592442,0.38229692,0.31509382,0.30590087,0.42725378,0.36583063,0.3751927
0.22151807,0.09364653,0.04842753215724678,0.103923544,0.03808546,0.2953174,0.024010956,0.053969443,0.23374136,0.04232812,0.07433748,0.04413290564797434,0.100632265,0.09002024,0.11635836198150172,0.01517438748256125,0.008284241,0.01727923903675434,0.014281273,0.027700603,0.37221885,0.07374826,0.06924062,0.19074924144495448,0.09257304074269593,0.13880031,0.16638806,0.08329074,0.04849933,0.19649488,0.13731384,0.15600556
0.3008142,0.21067813,0.16360455363954463,0.12433542,0.1350367,0.30860925,0.11202943,0.16776496,0.32068166,0.1490714,0.08281565,0.1944115116646907,0.18674609,0.17137569,0.15254919915295195,0.0907405209259479,0.13712317,0.1356412281384737,0.11777297,0.11644742,0.38083112,0.14714241,0.15154186,0.22702305362138323,0.15301376469862352,0.1902705,0.19712016,0.13759045,0.14374562,0.25325698,0.19886518,0.26636964
0.17031257,0.06402391,0.023421807657819232,0.10682331,0.08033323,0.24683908,0.036476493,0.043721795,0.1789088,0.05485326,0.07479009,0.031629921897795316,0.06328441,0.049400672,0.1088085965285158,0.05083199791680021,0.07410261,0.07192492931549577,0.033273876,0.07468286,0.32749623,0.04713115,0.034380026,0.13334075800044548,0.06268895373110463,0.09148376,0.14267284,0.047499195,0.025285512,0.14460239,0.12745616,0.119649395
0.3062606,0.17614199,0.12550583744941624,0.15624152,0.04804355,0.37200117,0.06836426,0.07387769,0.3217219,0.07654351,0.12462896,0.13042141782528507,0.15960017,0.15691432,0.1914162014849721,0.07222684277731571,0.055827588,0.03303995898239754,0.09205058,0.06605065,0.43555212,0.15764663,0.16721696,0.2702986762179206,0.18640172135982785,0.21937072,0.24018362,0.15879308,0.13949718,0.28121737,0.20844692,0.25121802
0.31268382,0.17502874,0.1493376450662355,0.19610108,0.09850508,0.40457413,0.08369702,0.09693509,0.3290736,0.13039637,0.16792187,0.14864404891864294,0.1928488,0.19349161,0.23517701411062086,0.11438860356113964,0.090382725,0.057145183428711006,0.12373969,0.11011693,0.47189465,0.19455692,0.19832921,0.3020097181205831,0.22481037751896224,0.24622303,0.2822683,0.18955271,0.17384927,0.30739486,0.24198097,0.2651443
0.38102204,0.32967013,0.31420704857929516,0.022173539,0.2011342,0.107471615,0.5537082,0.51362157,0.53713435,0.25445092,0.13185787,0.6059693363581602,0.36513963,0.28824505,0.017559798053587882,0.30043541995645795,0.44273442,0.5166112309966739,0.27882132,0.1825898,0.13528524,0.08579926,0.13311821,0.08193977491638649,0.11268149873185011,0.07179974,0.05392381,0.095634684,0.09256886,0.18656269,0.02158308,0.45279187
0.20750801,0.07559115,0.03770814622918538,0.11295475,0.04944718,0.29319224,0.031942785,0.025487572,0.21703196,0.0419389,0.0896416,0.048577296914637816,0.077583,0.08802964,0.13756464825387887,0.04208233579176642,0.041638047,0.03353125201187512,0.034253657,0.059930623,0.36902386,0.07741785,0.067035995,0.17566974054018444,0.09841778015822199,0.12975362,0.17506248,0.08028288,0.056206048,0.18256459,0.14403439,0.14531948
0.62303555,0.5902106,0.48850925114907484,0.4798842,0.37655985,0.69492894,0.42198414,0.4267503,0.6611246,0.39497334,0.49623463,0.555303783318227,0.5350038,0.51285017,0.53278083196685,0.40693865930613404,0.4391709,0.3603857416231445,0.48049286,0.4063923,0.69944775,0.5114864,0.53646356,0.6112095366725722,0.5363752463624754,0.57402223,0.5615803,0.50893766,0.5142204,0.6266708,0.5572544,0.5685515
0.14758833,0.08278227,0.07414523258547674,0.16182147,0.22774059,0.25107053,0.0069079995,0.13086605,0.20066586,0.1488086,0.090188056,0.07067433424046005,0.101366535,0.1091851,0.11569493194169593,0.12962765703723428,0.17636937,0.1695823101749386,0.067064464,0.17663673,0.3652927,0.11222237,0.0634293,0.14698353881901233,0.13858973614102638,0.124975994,0.1744593,0.07094245,0.07121682,0.15806735,0.16830537,0.14753348
0.720992,0.65708,0.602843739715626,0.6196216,0.51836884,0.75320065,0.5188171,0.57590944,0.73839074,0.56266403,0.5919676,0.6208959372537562,0.633881,0.63465273,0.6491718389503103,0.5648487435151256,0.557327,0.48300632898037976,0.61772275,0.56876767,0.76243275,0.63394487,0.64285296,0.6970718418243106,0.6515097348490265,0.66017306,0.6674936,0.6362305,0.6267272,0.7188636,0.6666309,0.66675925
0.19284171,0.11458741,0.07877320712267928,0.16367672,0.18221933,0.29554376,0.03163165,0.09934503,0.18912426,0.10486674,0.14383695,0.06770189406211365,0.11192912,0.11570531,0.15409915924594955,0.09304937069506293,0.09379509,0.07872105472326328,0.076012075,0.12963173,0.40326592,0.12500957,0.09621159,0.1914446814866809,0.15935426406457356,0.14411917,0.19752702,0.09375854,0.09324835,0.20264956,0.17996445,0.1448662
0.32948112,0.22160362,0.1719648528035147,0.21385814,0.121608794,0.42364335,0.09115049,0.104866624,0.3476858,0.15012884,0.17724416,0.18272504096350248,0.21824476,0.20967197,0.25161398509683913,0.13615991638400837,0.09318924,0.07923299475397969,0.15681747,0.13198808,0.49238017,0.22752616,0.21217221,0.31640871898452316,0.25057510494248947,0.2602704,0.29564103,0.19545378,0.19737466,0.3339448,0.2583563,0.269072
0.03982635,0.05664743,0.10238361976163803,0.2501452,0.46902162,0.12021621,0.2714895,0.25545955,0.04814188,0.335701,0.22562078,0.07510292950617577,0.06558494,0.03200586,0.19424155165449308,0.37742542225745773,0.5218797,0.5093708305622499,0.20798811,0.44779524,0.24597621,0.05760555,0.035840295,0.01634390898063454,0.07248080275191973,0.0101369135,0.11551233,0.057008967,0.026622683,0.010973848,0.19600871,0.07012738
0.2509456,0.13256955,0.09344700565529943,0.14836924,0.07326239,0.34182966,0.05104685,0.034706354,0.27428156,0.07428759,0.10577345,0.11198114671886882,0.121805936,0.13118896,0.18252179095130747,0.08876635712336428,0.08612189,0.054820511289230676,0.08453572,0.08786407,0.41728112,0.12964377,0.12683624,0.2252686935161216,0.1528010947198905,0.18270254,0.22333711,0.12121166,0.114775866,0.24278702,0.20001078,0.20594548
0.24011281,0.14785765,0.11689767831023216,0.14756288,0.12651664,0.33310443,0.053859293,0.12126529,0.26672018,0.107662916,0.111178935,0.08879744032784642,0.16395718,0.14607063,0.16020314961218898,0.07967033203296679,0.091290206,0.07297963437877807,0.065977365,0.11125246,0.41163945,0.13565546,0.1264247,0.24054837443290247,0.15351709464829053,0.18759307,0.21391007,0.14315854,0.116911575,0.22953232,0.19756258,0.2240282
0.5032928,0.3953443,0.3396563660343634,0.30949408,0.24614775,0.4902597,0.25437105,0.31775147,0.48522544,0.2958507,0.26436064,0.3686714421202866,0.3290055,0.3411183,0.33961775037706504,0.26107323389267656,0.2842037,0.25534731532083893,0.30581197,0.26462445,0.52725434,0.3421264,0.35522172,0.4078281244696875,0.3553973044602695,0.37978864,0.36609745,0.3423351,0.32838804,0.43881756,0.37951165,0.43379283
0.16834287,0.18858282,0.17510116248988372,0.099361256,0.29237336,0.092115566,0.33127934,0.3602538,0.23214272,0.2499296,0.16339687,0.29232384753943086,0.17384088,0.12486163,0.09662475579748535,0.32055222794477717,0.41029167,0.4766694586001675,0.19455642,0.29743442,0.17081933,0.028460428,0.07153713,0.041773592506415554,0.055702784429721555,0.0263859,0.052918013,0.043417826,0.0498323,0.072327085,0.093624726,0.2532074
0.19631448,0.07755804,0.03188545681145431,0.0976146,0.045275927,0.26898438,0.021396637,0.041856617,0.20629804,0.039303184,0.069961905,0.0329048949742937,0.07941733,0.065804124,0.10426219625573178,0.01922562507743749,0.021928579,0.028820218729213122,0.014641553,0.036238283,0.34937975,0.05439678,0.046054117,0.1606513096390786,0.0701566429843357,0.11447485,0.14921102,0.060231343,0.03056334,0.16926758,0.1253232,0.13618696
0.29413185,0.25261793,0.2546645745335426,0.23024733,0.32824677,0.36116678,0.15664381,0.3225246,0.31280676,0.32196224,0.18793371,0.19027924141675448,0.27256465,0.24027106,0.23397001403820086,0.23708487629151234,0.24232715,0.25839759550385577,0.17917031,0.27931806,0.44631934,0.22980359,0.21518263,0.3040782382446943,0.25233689476631055,0.26029512,0.28400758,0.24195544,0.23590313,0.29482397,0.27466896,0.3184024
0.24484487,0.117458254,0.08902395109760489,0.13870914,0.08327639,0.33800334,0.039969385,0.07519394,0.26564753,0.08975351,0.09780404,0.0825297549517853,0.14230141,0.13254365,0.15894480953668857,0.06594320340567966,0.038326174,0.04033014241980855,0.049025208,0.06812659,0.41204953,0.12691161,0.11676272,0.23315532398931946,0.15024593497540648,0.17938738,0.21164995,0.1252156,0.09673089,0.23634905,0.18050086,0.19460088
0.2396156,0.15487121,0.10273915972608402,0.060392544,0.0669812,0.24559365,0.0954645,0.1333946,0.29216817,0.069262564,0.023362607,0.14500730870043854,0.1251379,0.1202794,0.06861235411674126,0.052727364727263526,0.08515307,0.09961426597685596,0.05055839,0.045592755,0.32002148,0.0737413,0.07992429,0.16908180014490803,0.07723569227643078,0.1224038,0.13380183,0.063519254,0.06762917,0.18667951,0.12261498,0.2122538
0.17048872,0.067833245,0.028927875107212488,0.09725697,0.08726615,0.23255421,0.026719272,0.06498158,0.1777513,0.064546525,0.052425474,0.029014186740851208,0.06939666,0.05267127,0.0806005048360303,0.0400638539936146,0.068760246,0.07276440436586427,0.023729771,0.06375864,0.3231816,0.03794302,0.030888252,0.13047850782871048,0.060879923912007604,0.08666761,0.1299648,0.040227264,0.02240473,0.14365642,0.119078815,0.11966202
0.22478928,0.13158953,0.07928804207119579,0.026720345,0.03999275,0.17348456,0.13739824,0.123871446,0.27831638,0.03461951,0.014358252,0.17100960026057602,0.104471475,0.08280222,0.02537509952250597,0.05147316485268351,0.12976056,0.14104205846252352,0.057810426,0.038230985,0.24243033,0.019674405,0.0400128,0.09726301583578095,0.03345910865408913,0.056564856,0.06352171,0.021109208,0.020196334,0.13274193,0.06110385,0.2095587
0.23263907,0.13463725,0.10294011970598803,0.13422708,0.10793769,0.3163658,0.04336953,0.10745746,0.25892094,0.09867704,0.0926899,0.0828620249717215,0.14838153,0.12747607,0.14718543883112634,0.06973042302695769,0.07457864,0.06571966794318007,0.05202061,0.09936473,0.40454552,0.121787995,0.10776024,0.22845637370738242,0.1421616057838394,0.17303975,0.19840837,0.12301467,0.10883178,0.22275266,0.17932507,0.21346088
0.5263737,0.41369358,0.37218638278136174,0.3625703,0.2649147,0.544784,0.28540248,0.32607657,0.52649623,0.31768966,0.33636686,0.3740800224448014,0.37971213,0.3843331,0.3919869935192196,0.2888070911192908,0.30272466,0.23606933416416007,0.33179542,0.28796896,0.5972039,0.3830164,0.4083524,0.48269894896193694,0.41606999839300013,0.44480893,0.4399855,0.38555366,0.37717378,0.48760772,0.42474538,0.46567822
0.27890286,0.20122346,0.14211747578825243,0.0048135817,0.0619483,0.14417514,0.25420082,0.23037368,0.37639898,0.073429585,0.039802104,0.31498881889932917,0.18639612,0.14105332,0.009558931573535894,0.10765321923467808,0.19529408,0.22864480371868823,0.11735436,0.05066794,0.20838545,0.029355869,0.061771832,0.0843941650636499,0.04422795357720464,0.055481624,0.054139767,0.023717746,0.037014514,0.14867374,0.030211493,0.28120846
0.32296225,0.19294511,0.14213746578625341,0.16417472,0.053584397,0.39147392,0.09026,0.08652985,0.3427325,0.090408266,0.15023759,0.15906762954405776,0.18537715,0.18200403,0.217553283053197,0.08723106127689385,0.08012697,0.050017896001073765,0.11177537,0.085202724,0.4543905,0.17389351,0.17640284,0.28789977727398663,0.201905279809472,0.23898533,0.25506508,0.17704459,0.15605773,0.29392377,0.23827872,0.26802635
0.12766254,0.06998503,0.03552342644765735,0.1167676,0.18043202,0.21004495,0.04880956,0.10566527,0.1509019,0.10212064,0.067132026,0.03997472239848334,0.07537836,0.038498685,0.09218232553093954,0.10262335973766402,0.16976404,0.15209317912559076,0.059143603,0.12966505,0.30424395,0.039133698,0.024833344,0.09442839566570374,0.049977685002231494,0.068455815,0.11753008,0.027615696,0.023357928,0.10638689,0.13373,0.10504604
0.2795577,0.20093262,0.15562391443760853,0.019221544,0.06343448,0.15008488,0.25318998,0.22829217,0.3789712,0.100524426,0.026210397,0.30028034801682085,0.1761181,0.14899257,0.0036920012215200734,0.1102814889718511,0.19541049,0.23697228421833708,0.122011214,0.059383005,0.21127038,0.031133339,0.066852115,0.09812917588775055,0.05637323436267656,0.060966555,0.063418224,0.0335961,0.04143274,0.15499951,0.04453498,0.2821992
0.32021916,0.19527653,0.14725765527423448,0.17028578,0.09082347,0.38187093,0.08875221,0.11349124,0.32131973,0.098648846,0.12946272,0.14707918882475135,0.1850107,0.18475145,0.20546522232791337,0.08353563164643682,0.10261175,0.07573920954435258,0.10907075,0.11925623,0.4402749,0.18078446,0.1727333,0.2733258763995526,0.19754019024598096,0.22823854,0.24117684,0.18269996,0.1599236,0.28303635,0.23176381,0.27237874
0.26259497,0.13888179,0.08644671135532886,0.12453754,0.040650427,0.33082432,0.046186805,0.058235466,0.27674258,0.056613207,0.09054807,0.09243907554634453,0.11848354,0.121423155,0.15675972940558375,0.04139723986027601,0.03351295,0.019888044193282654,0.060627937,0.0449771,0.39992273,0.116348654,0.11821271,0.22550839353050361,0.1406148959385104,0.17544137,0.20411307,0.1204382,0.095942795,0.23591779,0.17379501,0.206935
0.05173777,0.07050718,0.09737274526272548,0.2243868,0.42937243,0.124139726,0.28278357,0.24677765,0.052702516,0.30244434,0.20324466,0.08664937519896251,0.06291655,0.024794817,0.17728754063725244,0.34637373536262644,0.5047213,0.4763828285829697,0.19671926,0.4135377,0.2273274,0.036405668,0.0327461,0.018156818089409086,0.04731112226888777,0.0076315347,0.09948169,0.047969624,0.009425685,0.01330287,0.18524891,0.06776812
0.17410074,0.08962348,0.04195965580403442,0.05315374,0.055582166,0.18582754,0.09589428,0.07496822,0.20080699,0.0449903,0.0379062,0.08610050916603054,0.055600718,0.045284137,0.07288778437326707,0.06603267339673265,0.13691914,0.13151664789099887,0.04682526,0.074258894,0.2525946,0.016449764,0.027787365,0.08817770129066207,0.02554286744571325,0.05471645,0.08858189,0.028564155,0.010321394,0.1080806,0.08937679,0.16192606
0.16302371,0.058159936,0.03392852660714733,0.13284753,0.12765378,0.25510815,0.073411584,0.030097038,0.15497375,0.09016657,0.10072684,0.05207412312444739,0.05131392,0.056238353,0.14803942888236574,0.101047949895205,0.1387462,0.11777079706624782,0.07229841,0.13530931,0.3256812,0.065815836,0.051966853,0.12763432765805965,0.08273298172670183,0.08682634,0.15656805,0.068141,0.03884642,0.14151785,0.15189174,0.107029006
0.12927628,0.11125547,0.1115876188412381,0.10810201,0.22905475,0.12969701,0.2284615,0.22468305,0.17310505,0.19075143,0.10894653,0.14898993893939633,0.07078667,0.058425024,0.08514078510844711,0.23611480638851934,0.3645789,0.3591187215471233,0.13254863,0.2568703,0.20837069,0.02382043,0.041222505,0.04390615863436952,0.031366553863344616,0.028415274,0.06280291,0.037914604,0.03344114,0.055006977,0.12251055,0.17519955
0.22891933,0.11784154,0.08776337522366247,0.1698416,0.12119907,0.33737624,0.053439975,0.059209466,0.2377798,0.11583358,0.14256087,0.11049678062980685,0.12008008,0.12881154,0.20512497230749835,0.11997063800293618,0.11019528,0.0842270900536254,0.09905356,0.12410316,0.41369134,0.13643324,0.12739706,0.216481582988895,0.16489138351086163,0.17520927,0.22626162,0.11799781,0.108540654,0.23481196,0.19935259,0.17694989
0.22140881,0.13496912,0.07176170282382972,0.028248936,0.020936906,0.20274927,0.10174438,0.09570229,0.27278042,0.027031511,0.012720197,0.1396860383811623,0.09650901,0.08217569,0.03916611034996662,0.03244727675527232,0.08086288,0.09687746181264771,0.041953534,0.01936397,0.2722509,0.029361978,0.045541756,0.12180115230806914,0.03182434681756532,0.081331536,0.08867961,0.023165062,0.028874055,0.14716938,0.076811135,0.2006018
0.1646288,0.05564778,0.022786599721340027,0.10971038,0.09793556,0.24786302,0.02544269,0.03940749,0.17411332,0.06279433,0.077411056,0.03238427794305668,0.06298612,0.05153036,0.109382766562966,0.05894562010543799,0.07458168,0.07211441432686487,0.03485158,0.079243034,0.33481577,0.050144568,0.036427014,0.13296550797793047,0.0695141030485897,0.09377925,0.14805464,0.045202747,0.031202406,0.14855637,0.12832946,0.114929385
