Dataset                      Metric                   metric valor    d    t
../datasets_2/cocomo81.arff  Median Absolute Error    97.6806         5  300
../datasets_2/cocomo81.arff  RMSE                    451.85           5  300
../datasets_2/cocomo81.arff  R2 Score                  0.339312       5  300
../datasets_2/cocomo81.arff  MAE                     266.29           6   50
../datasets_2/cocomo81.arff  Median Absolute Error   110.766          6   50
../datasets_2/cocomo81.arff  RMSE                    448.321          6   50
../datasets_2/cocomo81.arff  R2 Score                  0.349592       6   50
../datasets_2/cocomo81.arff  MAE                     253.265          6  100
../datasets_2/cocomo81.arff  Median Absolute Error    80.9894         6  100
../datasets_2/cocomo81.arff  RMSE                    451.085          6  100
../datasets_2/cocomo81.arff  R2 Score                  0.341548       6  100
../datasets_2/cocomo81.arff  MAE                     251.371          6  150
../datasets_2/cocomo81.arff  Median Absolute Error   101.128          6  150
../datasets_2/cocomo81.arff  RMSE                    434.106          6  150
../datasets_2/cocomo81.arff  R2 Score                  0.390183       6  150
../datasets_2/cocomo81.arff  MAE                     242.076          6  200
../datasets_2/cocomo81.arff  Median Absolute Error    94.2213         6  200
../datasets_2/cocomo81.arff  RMSE                    430.913          6  200
../datasets_2/cocomo81.arff  R2 Score                  0.399121       6  200
../datasets_2/cocomo81.arff  MAE                     258.098          6  250
../datasets_2/cocomo81.arff  Median Absolute Error    95.8301         6  250
../datasets_2/cocomo81.arff  RMSE                    460.602          6  250
../datasets_2/cocomo81.arff  R2 Score                  0.313468       6  250
../datasets_2/cocomo81.arff  MAE                     260.923          6  300
../datasets_2/cocomo81.arff  Median Absolute Error   105.762          6  300
../datasets_2/cocomo81.arff  RMSE                    432.277          6  300
../datasets_2/cocomo81.arff  R2 Score                  0.395311       6  300
../datasets_2/cocomo81.arff  MAE                     240.103          7   50
../datasets_2/cocomo81.arff  Median Absolute Error    95.996          7   50
../datasets_2/cocomo81.arff  RMSE                    400.475          7   50
../datasets_2/cocomo81.arff  R2 Score                  0.48101        7   50
../datasets_2/cocomo81.arff  MAE                     263.013          7  100
../datasets_2/cocomo81.arff  Median Absolute Error    92.196          7  100
../datasets_2/cocomo81.arff  RMSE                    462.628          7  100
../datasets_2/cocomo81.arff  R2 Score                  0.307418       7  100
../datasets_2/cocomo81.arff  MAE                     254.863          7  150
../datasets_2/cocomo81.arff  Median Absolute Error    84.5025         7  150
../datasets_2/cocomo81.arff  RMSE                    452.977          7  150
../datasets_2/cocomo81.arff  R2 Score                  0.336011       7  150
../datasets_2/cocomo81.arff  MAE                     258.705          7  200
../datasets_2/cocomo81.arff  Median Absolute Error    97.6608         7  200
../datasets_2/cocomo81.arff  RMSE                    478.168          7  200
../datasets_2/cocomo81.arff  R2 Score                  0.260106       7  200
../datasets_2/cocomo81.arff  MAE                     251.929          7  250
../datasets_2/cocomo81.arff  Median Absolute Error    92.9291         7  250
../datasets_2/cocomo81.arff  RMSE                    437.504          7  250
../datasets_2/cocomo81.arff  R2 Score                  0.380598       7  250
../datasets_2/cocomo81.arff  MAE                     255.888          7  300
../datasets_2/cocomo81.arff  Median Absolute Error    97.3731         7  300
../datasets_2/cocomo81.arff  RMSE                    446.215          7  300
../datasets_2/cocomo81.arff  R2 Score                  0.355687       7  300
../datasets_2/cocomo81.arff  MAE                     251.161          8   50
../datasets_2/cocomo81.arff  Median Absolute Error    81.2639         8   50
../datasets_2/cocomo81.arff  RMSE                    457.73           8   50
../datasets_2/cocomo81.arff  R2 Score                  0.322004       8   50
../datasets_2/cocomo81.arff  MAE                     254.175          8  100
../datasets_2/cocomo81.arff  Median Absolute Error   110.758          8  100
../datasets_2/cocomo81.arff  RMSE                    435.05           8  100
../datasets_2/cocomo81.arff  R2 Score                  0.387528       8  100
../datasets_2/cocomo81.arff  MAE                     257.804          8  150
../datasets_2/cocomo81.arff  Median Absolute Error   114.128          8  150
../datasets_2/cocomo81.arff  RMSE                    439.685          8  150
../datasets_2/cocomo81.arff  R2 Score                  0.374406       8  150
../datasets_2/cocomo81.arff  MAE                     253.451          8  200
../datasets_2/cocomo81.arff  Median Absolute Error    89.0368         8  200
../datasets_2/cocomo81.arff  RMSE                    439.168          8  200
../datasets_2/cocomo81.arff  R2 Score                  0.375877       8  200
../datasets_2/cocomo81.arff  MAE                     248.885          8  250
../datasets_2/cocomo81.arff  Median Absolute Error    90.6421         8  250
../datasets_2/cocomo81.arff  RMSE                    429.489          8  250
../datasets_2/cocomo81.arff  R2 Score                  0.403085       8  250
../datasets_2/cocomo81.arff  MAE                     247.364          8  300
../datasets_2/cocomo81.arff  Median Absolute Error    96.9904         8  300
../datasets_2/cocomo81.arff  RMSE                    418.571          8  300
../datasets_2/cocomo81.arff  R2 Score                  0.433047       8  300
../datasets_2/cocomo81.arff  MAE                     260.168          9   50
../datasets_2/cocomo81.arff  Median Absolute Error   111.65           9   50
../datasets_2/cocomo81.arff  RMSE                    439.595          9   50
../datasets_2/cocomo81.arff  R2 Score                  0.374663       9   50
../datasets_2/cocomo81.arff  MAE                     253.699          9  100
../datasets_2/cocomo81.arff  Median Absolute Error    88.1835         9  100
../datasets_2/cocomo81.arff  RMSE                    437.677          9  100
../datasets_2/cocomo81.arff  R2 Score                  0.380109       9  100
../datasets_2/cocomo81.arff  MAE                     261.242          9  150
../datasets_2/cocomo81.arff  Median Absolute Error   108.15           9  150
../datasets_2/cocomo81.arff  RMSE                    448.925          9  150
../datasets_2/cocomo81.arff  R2 Score                  0.347837       9  150
../datasets_2/cocomo81.arff  MAE                     251.471          9  200
../datasets_2/cocomo81.arff  Median Absolute Error    96.5733         9  200
../datasets_2/cocomo81.arff  RMSE                    442.116          9  200
../datasets_2/cocomo81.arff  R2 Score                  0.367471       9  200
../datasets_2/cocomo81.arff  MAE                     257.751          9  250
../datasets_2/cocomo81.arff  Median Absolute Error    97.615          9  250
../datasets_2/cocomo81.arff  RMSE                    449.148          9  250
../datasets_2/cocomo81.arff  R2 Score                  0.347191       9  250
../datasets_2/cocomo81.arff  MAE                     261.805          9  300
../datasets_2/cocomo81.arff  Median Absolute Error    94.1632         9  300
../datasets_2/cocomo81.arff  RMSE                    461.763          9  300
../datasets_2/cocomo81.arff  R2 Score                  0.310005       9  300
../datasets_2/cocomo81.arff  MAE                     263.262         10   50
../datasets_2/cocomo81.arff  Median Absolute Error   119.261         10   50
../datasets_2/cocomo81.arff  RMSE                    447.215         10   50
../datasets_2/cocomo81.arff  R2 Score                  0.352796      10   50
../datasets_2/cocomo81.arff  MAE                     264.746         10  100
../datasets_2/cocomo81.arff  Median Absolute Error   105.986         10  100
../datasets_2/cocomo81.arff  RMSE                    442.951         10  100
../datasets_2/cocomo81.arff  R2 Score                  0.365079      10  100
../datasets_2/cocomo81.arff  MAE                     256.079         10  150
../datasets_2/cocomo81.arff  Median Absolute Error   105.145         10  150
../datasets_2/cocomo81.arff  RMSE                    454.036         10  150
../datasets_2/cocomo81.arff  R2 Score                  0.332904      10  150
../datasets_2/cocomo81.arff  MAE                     256.718         10  200
../datasets_2/cocomo81.arff  Median Absolute Error    99.8038        10  200
../datasets_2/cocomo81.arff  RMSE                    439.7           10  200
../datasets_2/cocomo81.arff  R2 Score                  0.374364      10  200
