Dataset                      Metric                     metric valor    d    t
../datasets_2/albrecht.arff  R2 Score                    0.871743       7  250
../datasets_2/albrecht.arff  MAE                         7.1433         7  300
../datasets_2/albrecht.arff  Median Absolute Error       5.65374        7  300
../datasets_2/albrecht.arff  RMSE                        8.39244        7  300
../datasets_2/albrecht.arff  R2 Score                    0.840764       7  300
../datasets_2/albrecht.arff  MAE                         8.63452        8   50
../datasets_2/albrecht.arff  Median Absolute Error       9.33397        8   50
../datasets_2/albrecht.arff  RMSE                        9.84272        8   50
../datasets_2/albrecht.arff  R2 Score                    0.780975       8   50
../datasets_2/albrecht.arff  MAE                         7.19051        8  100
../datasets_2/albrecht.arff  Median Absolute Error       5.72975        8  100
../datasets_2/albrecht.arff  RMSE                        8.52129        8  100
../datasets_2/albrecht.arff  R2 Score                    0.835837       8  100
../datasets_2/albrecht.arff  MAE                         6.49665        8  150
../datasets_2/albrecht.arff  Median Absolute Error       4.41608        8  150
../datasets_2/albrecht.arff  RMSE                        7.64221        8  150
../datasets_2/albrecht.arff  R2 Score                    0.867961       8  150
../datasets_2/albrecht.arff  MAE                         6.10672        8  200
../datasets_2/albrecht.arff  Median Absolute Error       4.50611        8  200
../datasets_2/albrecht.arff  RMSE                        7.08118        8  200
../datasets_2/albrecht.arff  R2 Score                    0.886636       8  200
../datasets_2/albrecht.arff  MAE                         6.75854        8  250
../datasets_2/albrecht.arff  Median Absolute Error       6.36565        8  250
../datasets_2/albrecht.arff  RMSE                        7.88227        8  250
../datasets_2/albrecht.arff  R2 Score                    0.859536       8  250
../datasets_2/albrecht.arff  MAE                         5.83371        8  300
../datasets_2/albrecht.arff  Median Absolute Error       4.46487        8  300
../datasets_2/albrecht.arff  RMSE                        7.42558        8  300
../datasets_2/albrecht.arff  R2 Score                    0.875341       8  300
../datasets_2/albrecht.arff  MAE                         5.43087        9   50
../datasets_2/albrecht.arff  Median Absolute Error       1.96775        9   50
../datasets_2/albrecht.arff  RMSE                        7.28439        9   50
../datasets_2/albrecht.arff  R2 Score                    0.880036       9   50
../datasets_2/albrecht.arff  MAE                         6.70758        9  100
../datasets_2/albrecht.arff  Median Absolute Error       5.34085        9  100
../datasets_2/albrecht.arff  RMSE                        8.00181        9  100
../datasets_2/albrecht.arff  R2 Score                    0.855243       9  100
../datasets_2/albrecht.arff  MAE                         7.16201        9  150
../datasets_2/albrecht.arff  Median Absolute Error       6.1082         9  150
../datasets_2/albrecht.arff  RMSE                        8.46452        9  150
../datasets_2/albrecht.arff  R2 Score                    0.838018       9  150
../datasets_2/albrecht.arff  MAE                         6.01661        9  200
../datasets_2/albrecht.arff  Median Absolute Error       4.29203        9  200
../datasets_2/albrecht.arff  RMSE                        7.80544        9  200
../datasets_2/albrecht.arff  R2 Score                    0.862261       9  200
../datasets_2/albrecht.arff  MAE                         5.77717        9  250
../datasets_2/albrecht.arff  Median Absolute Error       3.8084         9  250
../datasets_2/albrecht.arff  RMSE                        7.1767         9  250
../datasets_2/albrecht.arff  R2 Score                    0.883557       9  250
../datasets_2/albrecht.arff  MAE                         5.85389        9  300
../datasets_2/albrecht.arff  Median Absolute Error       5.35059        9  300
../datasets_2/albrecht.arff  RMSE                        7.43096        9  300
../datasets_2/albrecht.arff  R2 Score                    0.87516        9  300
../datasets_2/albrecht.arff  MAE                         5.6432        10   50
../datasets_2/albrecht.arff  Median Absolute Error       4.0934        10   50
../datasets_2/albrecht.arff  RMSE                        7.32177       10   50
../datasets_2/albrecht.arff  R2 Score                    0.878802      10   50
../datasets_2/albrecht.arff  MAE                         5.75538       10  100
../datasets_2/albrecht.arff  Median Absolute Error       3.65034       10  100
../datasets_2/albrecht.arff  RMSE                        7.66095       10  100
../datasets_2/albrecht.arff  R2 Score                    0.867313      10  100
../datasets_2/albrecht.arff  MAE                         6.47053       10  150
../datasets_2/albrecht.arff  Median Absolute Error       4.57446       10  150
../datasets_2/albrecht.arff  RMSE                        7.94947       10  150
../datasets_2/albrecht.arff  R2 Score                    0.85713       10  150
../datasets_2/albrecht.arff  MAE                         6.54          10  200
../datasets_2/albrecht.arff  Median Absolute Error       6.60706       10  200
../datasets_2/albrecht.arff  RMSE                        7.41899       10  200
../datasets_2/albrecht.arff  R2 Score                    0.875562      10  200
../datasets_2/albrecht.arff  MAE                         6.69969       10  250
../datasets_2/albrecht.arff  Median Absolute Error       5.63371       10  250
../datasets_2/albrecht.arff  RMSE                        8.0436        10  250
../datasets_2/albrecht.arff  R2 Score                    0.853727      10  250
../datasets_2/albrecht.arff  MAE                         6.77109       10  300
../datasets_2/albrecht.arff  Median Absolute Error       5.25371       10  300
../datasets_2/albrecht.arff  RMSE                        7.87707       10  300
../datasets_2/albrecht.arff  R2 Score                    0.859721      10  300
../datasets_2/kemerer.arff   MAE                       152.864          5   50
../datasets_2/kemerer.arff   Median Absolute Error     135.882          5   50
../datasets_2/kemerer.arff   RMSE                      174.024          5   50
../datasets_2/kemerer.arff   R2 Score                  -64.0849         5   50
../datasets_2/kemerer.arff   MAE                       166.36           5  100
../datasets_2/kemerer.arff   Median Absolute Error     171.479          5  100
../datasets_2/kemerer.arff   RMSE                      193.131          5  100
../datasets_2/kemerer.arff   R2 Score                  -79.161          5  100
../datasets_2/kemerer.arff   MAE                       170.743          5  150
../datasets_2/kemerer.arff   Median Absolute Error     190.639          5  150
../datasets_2/kemerer.arff   RMSE                      197.605          5  150
../datasets_2/kemerer.arff   R2 Score                  -82.9185         5  150
../datasets_2/kemerer.arff   MAE                       141.075          5  200
../datasets_2/kemerer.arff   Median Absolute Error     133.217          5  200
../datasets_2/kemerer.arff   RMSE                      160.432          5  200
../datasets_2/kemerer.arff   R2 Score                  -54.315          5  200
../datasets_2/kemerer.arff   MAE                       153.098          5  250
../datasets_2/kemerer.arff   Median Absolute Error     165.134          5  250
../datasets_2/kemerer.arff   RMSE                      179.811          5  250
../datasets_2/kemerer.arff   R2 Score                  -68.4857         5  250
../datasets_2/kemerer.arff   MAE                       161.538          5  300
../datasets_2/kemerer.arff   Median Absolute Error     171.853          5  300
../datasets_2/kemerer.arff   RMSE                      183.944          5  300
