Dataset                   Metric                    metric valor
datasets_2/kemerer.arff   R2 Score                   0.302884
datasets_2/kemerer.arff   MAE                       41.1995
datasets_2/kemerer.arff   Median Absolute Error     39.7
datasets_2/kemerer.arff   RMSE                      50.8975
datasets_2/kemerer.arff   R2 Score                   0.781121
datasets_2/kemerer.arff   MAE                       86.4524
datasets_2/kemerer.arff   Median Absolute Error     78.5286
datasets_2/kemerer.arff   RMSE                      96.021
datasets_2/kemerer.arff   R2 Score                   0.220988
datasets_2/kemerer.arff   MAE                       48.2496
datasets_2/kemerer.arff   Median Absolute Error     50.7875
datasets_2/kemerer.arff   RMSE                      50.9356
datasets_2/kemerer.arff   R2 Score                   0.780793
datasets_2/kemerer.arff   MAE                       40.9704
datasets_2/kemerer.arff   Median Absolute Error     28.95
datasets_2/kemerer.arff   RMSE                      44.8778
datasets_2/kemerer.arff   R2 Score                   0.829833
datasets_2/kemerer.arff   MAE                       51.6515
datasets_2/kemerer.arff   Median Absolute Error     52.2989
datasets_2/kemerer.arff   RMSE                      52.475
datasets_2/kemerer.arff   R2 Score                   0.767342
datasets_2/kemerer.arff   MAE                       51.6515
datasets_2/kemerer.arff   Median Absolute Error     52.2989
datasets_2/kemerer.arff   RMSE                      52.475
datasets_2/kemerer.arff   R2 Score                   0.767342
datasets_2/cocomo81.arff  MAE                     1204.28
datasets_2/cocomo81.arff  Median Absolute Error     96.3333
datasets_2/cocomo81.arff  RMSE                    3034.28
datasets_2/cocomo81.arff  R2 Score                   0.160938
datasets_2/cocomo81.arff  MAE                     1193.82
datasets_2/cocomo81.arff  Median Absolute Error     50
datasets_2/cocomo81.arff  RMSE                    3033.83
datasets_2/cocomo81.arff  R2 Score                   0.161186
datasets_2/cocomo81.arff  MAE                     1215.33
datasets_2/cocomo81.arff  Median Absolute Error     93.75
datasets_2/cocomo81.arff  RMSE                    3063.56
datasets_2/cocomo81.arff  R2 Score                   0.144666
datasets_2/cocomo81.arff  MAE                     1222.48
datasets_2/cocomo81.arff  Median Absolute Error     93.75
datasets_2/cocomo81.arff  RMSE                    3063.92
datasets_2/cocomo81.arff  R2 Score                   0.144468
datasets_2/cocomo81.arff  MAE                     1255.67
datasets_2/cocomo81.arff  Median Absolute Error     89
datasets_2/cocomo81.arff  RMSE                    3157.55
datasets_2/cocomo81.arff  R2 Score                   0.0913787
datasets_2/cocomo81.arff  MAE                     1265.75
datasets_2/cocomo81.arff  Median Absolute Error     89
datasets_2/cocomo81.arff  RMSE                    3158.3
datasets_2/cocomo81.arff  R2 Score                   0.0909482
datasets_2/cocomo81.arff  MAE                     1267.39
datasets_2/cocomo81.arff  Median Absolute Error     74.6667
datasets_2/cocomo81.arff  RMSE                    3190.67
datasets_2/cocomo81.arff  R2 Score                   0.0722183
datasets_2/cocomo81.arff  MAE                     1274.87
datasets_2/cocomo81.arff  Median Absolute Error     74.6667
datasets_2/cocomo81.arff  RMSE                    3191.12
datasets_2/cocomo81.arff  R2 Score                   0.0719536
datasets_2/cocomo81.arff  MAE                     1242.15
datasets_2/cocomo81.arff  Median Absolute Error     42.1429
datasets_2/cocomo81.arff  RMSE                    3143.71
datasets_2/cocomo81.arff  R2 Score                   0.0993256
datasets_2/cocomo81.arff  MAE                     1241.89
datasets_2/cocomo81.arff  Median Absolute Error     42.1429
datasets_2/cocomo81.arff  RMSE                    3143.72
datasets_2/cocomo81.arff  R2 Score                   0.0993237
datasets_2/cocomo81.arff  MAE                     1265.47
datasets_2/cocomo81.arff  Median Absolute Error     36.85
datasets_2/cocomo81.arff  RMSE                    3196.9
datasets_2/cocomo81.arff  R2 Score                   0.0685936
datasets_2/cocomo81.arff  MAE                     1266.15
datasets_2/cocomo81.arff  Median Absolute Error     38.6
datasets_2/cocomo81.arff  RMSE                    3196.9
datasets_2/cocomo81.arff  R2 Score                   0.0685917
datasets_2/cocomo81.arff  MAE                     1277.72
datasets_2/cocomo81.arff  Median Absolute Error     64.4444
datasets_2/cocomo81.arff  RMSE                    3222.23
datasets_2/cocomo81.arff  R2 Score                   0.0537742
datasets_2/cocomo81.arff  MAE                     1279.17
datasets_2/cocomo81.arff  Median Absolute Error     68.1111
datasets_2/cocomo81.arff  RMSE                    3222.25
datasets_2/cocomo81.arff  R2 Score                   0.053759
datasets_2/china.arff     MAE                      392.173
datasets_2/china.arff     Median Absolute Error    118.667
datasets_2/china.arff     RMSE                     875.148
datasets_2/china.arff     R2 Score                   0.982809
datasets_2/china.arff     MAE                      362.53
datasets_2/china.arff     Median Absolute Error    111.667
datasets_2/china.arff     RMSE                     813.433
datasets_2/china.arff     R2 Score                   0.985148
datasets_2/china.arff     MAE                      339
datasets_2/china.arff     Median Absolute Error    135.875
datasets_2/china.arff     RMSE                     715.247
datasets_2/china.arff     R2 Score                   0.988517
datasets_2/china.arff     MAE                      381.322
datasets_2/china.arff     Median Absolute Error    145.375
datasets_2/china.arff     RMSE                     887.689
datasets_2/china.arff     R2 Score                   0.982313
datasets_2/china.arff     MAE                      358.036
datasets_2/china.arff     Median Absolute Error    146.3
datasets_2/china.arff     RMSE                     804.595
datasets_2/china.arff     R2 Score                   0.985469
datasets_2/china.arff     MAE                      428.842
datasets_2/china.arff     Median Absolute Error    161.4
datasets_2/china.arff     RMSE                    1008.44
datasets_2/china.arff     R2 Score                   0.977174
datasets_2/china.arff     MAE                      362.808
datasets_2/china.arff     Median Absolute Error    133
datasets_2/china.arff     RMSE                     820.012
datasets_2/china.arff     R2 Score                   0.984907
datasets_2/china.arff     MAE                      400.423
datasets_2/china.arff     Median Absolute Error    146.833
datasets_2/china.arff     RMSE                     977.813
datasets_2/china.arff     R2 Score                   0.978539
datasets_2/china.arff     MAE                      379.689
datasets_2/china.arff     Median Absolute Error    132.429
datasets_2/china.arff     RMSE                     914.592
datasets_2/china.arff     R2 Score                   0.981225
datasets_2/china.arff     MAE                      374.189
datasets_2/china.arff     Median Absolute Error    142.143
datasets_2/china.arff     RMSE                     876.786
datasets_2/china.arff     R2 Score                   0.982745
datasets_2/china.arff     MAE                      408.469
datasets_2/china.arff     Median Absolute Error    131.875
datasets_2/china.arff     RMSE                     997.136
datasets_2/china.arff     R2 Score                   0.977683
datasets_2/china.arff     MAE                      400.436
datasets_2/china.arff     Median Absolute Error    133.688
datasets_2/china.arff     RMSE                     987.415
datasets_2/china.arff     R2 Score                   0.978116
datasets_2/china.arff     MAE                      376.617
datasets_2/china.arff     Median Absolute Error    151.722
datasets_2/china.arff     RMSE                     845.265
datasets_2/china.arff     R2 Score                   0.983963
datasets_2/china.arff     MAE                      427.222
datasets_2/china.arff     Median Absolute Error    137.389
datasets_2/china.arff     RMSE                    1101.21
datasets_2/china.arff     R2 Score                   0.972781
datasets_2/albrecht.arff  MAE                        4.12667
datasets_2/albrecht.arff  Median Absolute Error      3.43333
datasets_2/albrecht.arff  RMSE                       4.6077
datasets_2/albrecht.arff  R2 Score                   0.880971
datasets_2/albrecht.arff  MAE                        4.12667
datasets_2/albrecht.arff  Median Absolute Error      3.43333
datasets_2/albrecht.arff  RMSE                       4.6077
datasets_2/albrecht.arff  R2 Score                   0.880971
datasets_2/albrecht.arff  MAE                        4.765
datasets_2/albrecht.arff  Median Absolute Error      3.075
datasets_2/albrecht.arff  RMSE                       5.46037
datasets_2/albrecht.arff  R2 Score                   0.832842
datasets_2/albrecht.arff  MAE                        4.765
datasets_2/albrecht.arff  Median Absolute Error      3.075
datasets_2/albrecht.arff  RMSE                       5.46037
datasets_2/albrecht.arff  R2 Score                   0.832842
datasets_2/albrecht.arff  MAE                        5.732
datasets_2/albrecht.arff  Median Absolute Error      3.72
datasets_2/albrecht.arff  RMSE                       6.92461
datasets_2/albrecht.arff  R2 Score                   0.731173
datasets_2/albrecht.arff  MAE                        5.732
datasets_2/albrecht.arff  Median Absolute Error      3.72
datasets_2/albrecht.arff  RMSE                       6.92461
datasets_2/albrecht.arff  R2 Score                   0.731173
datasets_2/albrecht.arff  MAE                        6.25333
datasets_2/albrecht.arff  Median Absolute Error      4.1
datasets_2/albrecht.arff  RMSE                       7.50585
datasets_2/albrecht.arff  R2 Score                   0.684149
datasets_2/albrecht.arff  MAE                        5.94
datasets_2/albrecht.arff  Median Absolute Error      4.1
datasets_2/albrecht.arff  RMSE                       7.41133
datasets_2/albrecht.arff  R2 Score                   0.692054
datasets_2/albrecht.arff  MAE                        3.73143
datasets_2/albrecht.arff  Median Absolute Error      2.98571
datasets_2/albrecht.arff  RMSE                       4.04248
datasets_2/albrecht.arff  R2 Score                   0.908382
datasets_2/albrecht.arff  MAE                        3.52571
datasets_2/albrecht.arff  Median Absolute Error      2.98571
datasets_2/albrecht.arff  RMSE                       3.93267
datasets_2/albrecht.arff  R2 Score                   0.913292
datasets_2/albrecht.arff  MAE                        4.9175
datasets_2/albrecht.arff  Median Absolute Error      5.4
datasets_2/albrecht.arff  RMSE                       5.79045
datasets_2/albrecht.arff  R2 Score                   0.812022
datasets_2/albrecht.arff  MAE                        4.9175
datasets_2/albrecht.arff  Median Absolute Error      5.4
datasets_2/albrecht.arff  RMSE                       5.79045
datasets_2/albrecht.arff  R2 Score                   0.812022
datasets_2/albrecht.arff  MAE                        5.11778
datasets_2/albrecht.arff  Median Absolute Error      6.2
datasets_2/albrecht.arff  RMSE                       6.16631
datasets_2/albrecht.arff  R2 Score                   0.786826
datasets_2/albrecht.arff  MAE                        5.27778
datasets_2/albrecht.arff  Median Absolute Error      6.2
datasets_2/albrecht.arff  RMSE                       6.04108
datasets_2/albrecht.arff  R2 Score                   0.795397
